timestamp,Price,Return,MarketDate,UpdatedAt
2025-11-28 23:19:36.403784,883.87,0.00018105487094177697,2025-11-28,2025-11-28 23:19:36
2025-11-28 23:50:35.563430,884.25,0.00042992747802284015,2025-11-28,2025-11-28 23:50:35
2025-11-28 23:53:39.542731,884.16,-0.00010178117048353919,2025-11-28,2025-11-28 23:53:39
2025-11-28 23:56:00.198249,883.84,-0.00036192544335855725,2025-11-28,2025-11-28 23:56:00
2025-11-28 23:59:43.337918,883.4,-0.0004978276611151689,2025-11-28,2025-11-28 23:59:43
2025-11-29 00:04:37.211720,883.57,0.00019243830654303018,2025-11-29,2025-11-29 00:04:37
2025-11-29 00:06:50.468625,883.07,-0.0005658861210769972,2025-11-29,2025-11-29 00:06:50
2025-11-29 00:10:39.762178,883.26,0.00021515848120756687,2025-11-29,2025-11-29 00:10:39
2025-11-29 00:13:51.162607,883.1,-0.00018114711409999984,2025-11-29,2025-11-29 00:13:51
2025-11-29 00:16:02.946396,883.01,-0.00010191371305634522,2025-11-29,2025-11-29 00:16:02
2025-11-29 00:19:46.112677,883.08,7.927430040433059e-05,2025-11-29,2025-11-29 00:19:46
2025-11-29 00:21:45.155865,883.31,0.00026045205417402073,2025-11-29,2025-11-29 00:21:45
2025-11-29 00:24:46.146984,883.22,-0.00010188948387301888,2025-11-29,2025-11-29 00:24:46
2025-11-29 00:27:44.393886,883.43,0.0002377663549284481,2025-11-29,2025-11-29 00:27:44
2025-11-29 00:30:44.298910,883.21,-0.00024902935150483696,2025-11-29,2025-11-29 00:30:44
2025-11-29 00:33:44.104269,883.39,0.0002038020402848062,2025-11-29,2025-11-29 00:33:44
2025-11-29 00:36:43.832061,883.05,-0.000384880969900081,2025-11-29,2025-11-29 00:36:43
2025-11-29 00:39:43.296296,883.82,0.0008719778042014514,2025-11-29,2025-11-29 00:39:43
2025-11-29 00:42:46.079913,883.12,-0.0007920164739426694,2025-11-29,2025-11-29 00:42:46
2025-11-29 00:45:46.182334,882.65,-0.0005322040039859033,2025-11-29,2025-11-29 00:45:46
2025-11-29 00:47:53.834862,882.87,0.00024924941936221856,2025-11-29,2025-11-29 00:47:53
2025-11-29 00:51:26.902178,882.65,-0.0002491873095699093,2025-11-29,2025-11-29 00:51:26
2025-11-29 00:54:39.783504,882.12,-0.0006004645102815065,2025-11-29,2025-11-29 00:54:39
2025-11-29 14:18:15.115655,874.43,-0.008717634788917628,2025-11-29,2025-11-29 14:18:15
2025-11-29 14:21:24.094878,874.42,-1.1436021179478395e-05,2025-11-29,2025-11-29 14:21:24
2025-11-29 14:24:36.117144,874.49,8.005306374525567e-05,2025-11-29,2025-11-29 14:24:36
2025-11-29 14:26:49.111808,874.38,-0.00012578760191661598,2025-11-29,2025-11-29 14:26:49
2025-11-29 14:30:08.642987,874.55,0.0001944234772066622,2025-11-29,2025-11-29 14:30:08
2025-11-29 14:33:07.764295,874.46,-0.00010291006803486713,2025-11-29,2025-11-29 14:33:07
2025-11-29 14:36:17.239772,873.85,-0.0006975733595591116,2025-11-29,2025-11-29 14:36:17
2025-11-29 14:39:24.630900,873.52,-0.0003776391829262149,2025-11-29,2025-11-29 14:39:24
2025-11-29 14:42:33.596663,873.46,-6.868760875533564e-05,2025-11-29,2025-11-29 14:42:33
